"","Row","Site","SiteNo","PlotNo","SubplotNo","SubplotRes","X","Y","AgoHet","AirCar","AnaArv","Bare","BriMin","BroDia","BroHor","CroSet","CynEch","DicCap","Erodium","GalPar","GerDis","HypGla","LinCil","Lotus","MadSat","TaeCap","TriHir","VicSat","ClaPur","Lupinus","MicCal","Ranunculus","SisBel","TriCro","TriDon","Torilis","Centaurea","Gopher","Sidalcea","LacSer","AchMil","AveBar","LolMul","TriDub","VulMyu","AveFat","CerGlo","GasVen","Wyethia","LinBic","NotMadia","PlaNot","SilGal","TriEri","TriFuc","TriGra","TriAes","TriWil","UnkForb","WhiteBrush","BroMad","Clarkia","CarPac","Solidago","MadSat.1","Asclepias","UnkForb.Cerastium..","Tritileia","CovDis","BranchedTarweed","EupSpa","WhiteGlume","SoftThistle","RumCri","PetDub","TritileiaBlue","TriMicro","GerDis.1","BriMaj","StiPul","Lathyrus","LinPar","TriRef","TriWra","TriPlate","TriWild","BroSterilis","GalApa","YellowMint","NotRanunculus","Unk.Forb","AegTri","Rock","GerMol"
"70",24,"HREC",1,2,2,1,2,2,2,0,0.5,0,0,0,15,0,0.5,0.5,0,0.5,0,15,15,0,0.5,15,0,0.5,15,0,0,0,0,0,0.5,15,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",24,"MCL",4,2,2,1,2,2,4,15,15,0,0,0,37.5,15,0,0,15,15,0,15,0,0,15,0,0,0,0,15,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,37.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",24,"SFREC",1,2,2,1,2,2,0,0,0,15,0,15,37.5,15,0.5,0.5,0,15,15,0,0,15,15,15,0,0.5,0,0,0,0,0,0,0,15,0,15,0.5,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",25,"HREC",1,2,3,0.5,2,1,2,0,0,0,0,0,15,0,0,0.5,0,0.5,0,0.5,0.5,0,0,15,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",25,"MCL",4,2,3,0.5,2,1,5,15,0,0,0,0,37.5,0.5,0,0,15,0.5,0,15,0,0,15,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",25,"SFREC",1,2,3,0.5,2,1,0,0,0,15,0,15,37.5,15,0,0,0,15,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",26,"HREC",1,2,5,0.25,1,1,1,0,0,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",26,"MCL",4,2,5,0.25,1,1,5,15,0,0,0,0,37.5,0,0,0,15,0.5,0,15,0,0,15,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",26,"SFREC",1,2,5,0.25,1,1,0,0,0,0,0,15,37.5,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",27,"HREC",1,2,6,0.25,1,2,0,0,0,0,0,0,15,0,0,0.5,0,0,0,0.5,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",27,"MCL",4,2,6,0.25,1,2,5,0.5,0,0,0,0,15,15,0,0,15,0.5,0,15,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",27,"SFREC",1,2,6,0.25,1,2,0,0,0,15,0,0,37.5,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",28,"HREC",1,2,4,0.5,2,2,0,0,0.5,0,0,0,15,0,0,0,0,0.5,0,15,0.5,0,0,15,0,0.5,0,0,0,0,0,0,0.5,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",28,"MCL",4,2,4,0.5,2,2,5,15,15,0,0,0,15,0.5,0,0,15,15,0,37.5,0,0,15,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",28,"SFREC",1,2,4,0.5,2,2,0,0,0,0,0,15,37.5,15,0,0,0,15,0,0,0,0.5,0,15,0,0.5,0,0,0,0,0,0,0,15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",29,"HREC",1,2,7,0.25,2,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0.5,0,15,15,0,0.5,0,0,0,0,0,0,0.5,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",29,"MCL",4,2,7,0.25,2,1,5,0.5,0,0,0,0,37.5,0,0,0,15,15,0,37.5,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",29,"SFREC",1,2,7,0.25,2,1,0,0,0,0,0,0.5,37.5,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",30,"HREC",1,2,8,0.25,2,2,0,0,0.5,0,0,0,15,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",30,"MCL",4,2,8,0.25,2,2,4,0,0,0,0,0,15,0,0,0,15,0.5,0,37.5,0,0,37.5,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",30,"SFREC",1,2,8,0.25,2,2,0,0,0,0,0,15,15,15,0,0,0,15,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",33,"HREC",1,3,1,1,1,1,1,0,0,0,0,0.5,15,0,0,0.5,0,0.5,0,15,15,0,0.5,15,0,15,15,0,0,0,15,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0
"98",33,"MCL",4,3,1,1,1,1,2,15,0,15,0.5,0,15,0.5,0,0,15,0.5,0,15,0,0.5,62.5,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",33,"SFREC",1,3,1,1,1,1,0,0,0,0,0.5,15,37.5,15,15,0,0,15,15,0,0,15,15,37.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",34,"HREC",1,3,1,0.5,2,1,0,0,0,0,0,0.5,15,0,0,15,0,0.5,0,0.5,15,0,0,15,0,15,15,0,0,0,0,0,0,0.5,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0
"101",34,"MCL",4,3,1,0.5,2,1,2,0.5,0,0,0,0,37.5,0.5,0,0,15,0.5,0,15,0,0,62.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",34,"SFREC",1,3,1,0.5,2,1,0,0,0,0,0,0,15,15,15,0,0,15,0.5,0,0,15,15,37.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",35,"HREC",1,3,1,0.25,1,1,0,0,0,0,0,0,15,0,0,0.5,0,0,0,15,15,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"104",35,"MCL",4,3,1,0.25,1,1,2,0.5,0,0,0,0,15,0,0,0,15,0.5,0,15,0,0,62.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",35,"SFREC",1,3,1,0.25,1,1,0,0,0,0,0,0,15,15,0,0,0,15,0,0,0,0,37.5,37.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",36,"HREC",1,3,2,0.25,1,2,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",36,"MCL",4,3,2,0.25,1,2,3,0,0,0,0,0,15,0,0,0,15,0.5,0,15,0,0,37.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",36,"SFREC",1,3,2,0.25,1,2,0,0,0,0,0,0,15,15,0.5,0,0,15,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",37,"HREC",1,3,2,0.5,2,2,0,0,0,0,0,0,15,0,0,0,0,0.5,0,15,0.5,0,0,15,0,15,0.5,0,0,0,15,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"110",37,"MCL",4,3,2,0.5,2,2,3,0,0,15,0.5,0,37.5,0,0,0,15,0.5,0,15,0,0,62.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",37,"SFREC",1,3,2,0.5,2,2,0,0,0,0,0,0.5,37.5,15,0,0,0,15,15,0,0,15,15,37.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",38,"HREC",1,3,3,0.25,1,1,0,0,0,0,0,0,15,0,0,0,0,0.5,0,15,0,0,0,15,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",38,"MCL",4,3,3,0.25,1,1,2,0,0,0,0,0,15,0,0,0,15,0.5,0,15,0,0,62.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",38,"SFREC",1,3,3,0.25,1,1,0,0,0,0,0,0,15,15,0,0,0,15,15,0,0,15,15,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",39,"HREC",1,3,4,0.25,1,2,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0.5,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",39,"MCL",4,3,4,0.25,1,2,2,0,0,0,0,0,15,0,0,0,15,0.5,0,15,0,0,62.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",39,"SFREC",1,3,4,0.25,1,2,0,0,0,0,0,0,37.5,15,0,0,0,15,15,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",40,"HREC",1,3,2,1,2,1,0,0,0,0,0,0,15,0,0,0.5,0,15,0,15,0,0,0,15,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0
"119",40,"MCL",4,3,2,1,2,1,3,15,0.5,0.5,0.5,0,37.5,15,0,0,15,15,0,15,0,15,37.5,0,0,0,0,37.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",40,"SFREC",1,3,2,1,2,1,0,0,0,15,0,15,37.5,15,15,15,0,15,15,0.5,0,15,15,37.5,0,0.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",41,"HREC",1,3,3,0.5,1,1,0,0,0,0,0,0,15,0,0.5,0.5,0,0.5,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"122",41,"MCL",4,3,3,0.5,1,1,2,0.5,0,0,0,0,37.5,0,0,0,15,0.5,0,15,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",41,"SFREC",1,3,3,0.5,1,1,0,0,0,37.5,0,15,37.5,15,15,15,0,15,15,0.5,0,15,15,37.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",42,"HREC",1,3,5,0.25,2,1,0,0,0,0,0,0,15,0,0,0.5,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",42,"MCL",4,3,5,0.25,2,1,3,0.5,0,0,0,0,37.5,0,0,0,15,0.5,0,15,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",42,"SFREC",1,3,5,0.25,2,1,0,0,0,62.5,0,15,37.5,0,15,15,0,15,0,0.5,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",43,"HREC",1,3,6,0.25,1,2,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"128",43,"MCL",4,3,6,0.25,1,2,3,0.5,0,0,0,0,37.5,0,0,0,15,0.5,0,15,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",43,"SFREC",1,3,6,0.25,1,2,0,0,0,15,0,0,37.5,15,0.5,15,0,15,15,0,0,15,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",44,"HREC",1,3,4,0.5,1,2,0,0,0,0,0,0,15,0,0.5,0,0,0,0,15,0,0,0,15,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0
"131",44,"MCL",4,3,4,0.5,1,2,3,15,0,0,0.5,0,15,0.5,0,0,15,15,0,15,0,0,37.5,0,0,0,0,37.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",44,"SFREC",1,3,4,0.5,1,2,0,0,0,0,0,0.5,37.5,15,0.5,0,0,0.5,0.5,0,0,15,0,37.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",45,"HREC",1,3,7,0.25,2,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
"134",45,"MCL",4,3,7,0.25,2,1,4,0,0,0,0.5,0,15,0,0,0,15,15,0,15,0,0,37.5,0,0,0,0,37.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",45,"SFREC",1,3,7,0.25,2,1,0,0,0,0,0,0.5,37.5,0.5,0.5,0,0,0.5,0.5,0,0,15,0,37.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",46,"HREC",1,3,8,0.25,2,2,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",46,"MCL",4,3,8,0.25,2,2,3,15,0,0,0,0,15,0.5,0,0,15,0.5,0,15,0,0,37.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",46,"SFREC",1,3,8,0.25,2,2,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0.5,0,37.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",48,"HREC",1,4,1,1,1,2,1,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0.5,0,15,0,0,15,37.5,0,15,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,15,0,0,0.5,0,0,0,0,0,0,0,0,0
"143",48,"MCL",4,4,1,1,1,2,2,15,15,15,0.5,0,15,0.5,0,0,15,0.5,0,15,15,15,37.5,0,0,0,15,37.5,15,0,0.5,0,15,0,0,0,0,0,0,0,0,0,15,15,0,15,0,0.5,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
