"index","AcmWra","AnaArv","Asclepias","CenSol","CroSet","HemCon","HolVir","LacSer","LotWra","NotRanunc","TaeCap","UnkApiaceae","Unknown","UnkTarweed..CenMil..","VicSat","AgoHet","AirCar","Bare","BriMin","BroDia","BroHor","CynEch","DicCap","Erodium","GalPar","GerDis","HypGla","LinCil","Lotus","MadSat","TriHir","ClaPur","Lupinus","MicCal","Ranunculus","SisBel","TriCro","TriDon","Torilis","Centaurea","Gopher","Sidalcea","AchMil","AveBar","LolMul","TriDub","VulMyu","AveFat","CerGlo","GasVen","Wyethia","LinBic","NotMadia","PlaNot","SilGal","TriEri","TriFuc","TriGra","TriAes","TriWil","UnkForb","WhiteBrush","BroMad","Clarkia","CarPac","Solidago","MadSat.1","UnkForb.Cerastium..","Tritileia","CovDis","BranchedTarweed","EupSpa","WhiteGlume","SoftThistle","RumCri","PetDub","TritileiaBlue","TriMicro","GerDis.1","BriMaj","StiPul","Lathyrus","LinPar","TriRef","TriWra","TriPlate","TriWild","BroSterilis","GalApa","YellowMint","NotRanunculus","Unk.Forb","AegTri","Rock","GerMol"
172,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,"0",15,15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,"0",15,15,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0
193,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",15,0.5,0,0,0.5,0.5,0.5,15,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0
202,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",15,15,0,0.5,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
169,0,0.5,0,0,0.5,0,0,0.5,0,0,15,0,0,0,0,15,0,0,"0",15,15,0.5,0,0.5,0.5,0,15,0.5,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0.5,0,0.5,0,0,15,0,0,0,0,0,0
190,0,15,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,"0",15,15,0,0.5,0.5,15,0.5,15,0,0,15,0,0.5,0,0,0,0,0,0,15,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,"0",0,15,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,15,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,0.5,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0
238,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",15,0.5,0.5,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0.5,15,0,0,0.5,0.5,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,"0",0,15,0,0.5,0,0.5,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0,0,0,0.5,0,15,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0
235,0,0.5,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0.5,0,0,15,0,15,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0.5,0,0,0,0,0,15,0,0,0,0,0,0
244,0,15,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0.5,0,0.5,15,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0
211,0,0.5,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0.5,0,0,"0",15,15,0.5,0.5,0,0.5,0,15,0,0,15,0,0.5,0,0,0,0,0,0,15,0,0,0,0.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,15,0,0.5,0,0,0.5,0,0,0,0,0,0
232,0,15,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0.5,0,0.5,15,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0.5,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0.5,0.5,0,0,0,0,0,15,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,15,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",0,0,0.5,0,0,15,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",0,15,0,0,0,0.5,0,15,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0,0,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0,"0",15,0.5,0,0,0,0.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",0,15,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,15,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",15,15,0,0,0,15,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,15,0,0,0.5,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",0,15,0.5,0,0,15,0,15,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0,"0",15,15,0.5,0,0,0.5,0,37.5,0,0,15,0,15,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0.5,0,0,0,0.5,0,0,15,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",15,15,0,0,0,15,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0,0.5,0,0,0.5,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",0.5,15,0.5,0,0,15,0,15,0,0,15,0,15,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0.5,0,0,0,0,0,37.5,0,0,0,0,15,0.5,15,"0",15,15,15,0,0,15,0,37.5,0,0,15,0,15,0,0,0,0,0,0,0.5,0,0,15,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0.5,0,0.5,0,0,15,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,15,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,15,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,"0",0,15,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0.5,0,0,"0",0,15,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,"0",0,15,0,0,0,0.5,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,15,0,0,0,15,0,37.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,"0",0,0.5,0,0,0,0,0,15,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,"0",0,15,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,"0",0,15,0,0,0,0.5,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0
307,0,0,0,0,0.5,0,0,0.5,0,0,15,0,0,0,0,0.5,0,0,"0",0,15,0,0,0,15,0,15,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0.5,0,0,15,0,0,0,0,0,0
319,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0.5,0,0,"0",0,15,0,0,15,15,0,37.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0
328,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,"0",0,15,0,0,0.5,15,0,15,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0.5,0,0,0.5,0,0,15,0,0,0,0,0.5,0,15,"0",0,15,0,0,0,15,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0.5,0,0,0.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0.5,0,0,15,0,0,0,0,0,0
316,0,15,0,0,15,0,0,0,0,0,15,0,0,0,0,0.5,0,0.5,"0",0,15,0,0,15,15,0,37.5,0,0,15,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
640,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,"0",0,0.5,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,0.5,0,0,0,15,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,0.5,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
658,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",15,15,0,0,0,0.5,0,15,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,15,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0,15,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0.5,0,0,"0",0,0.5,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0,15,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",0,0.5,0,0,0,15,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
655,0,15,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0.5,0,"0",0.5,15,0,0,0,0.5,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
664,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,"0",0,15,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
631,0,15,0,0,0,0,0,0.5,0,0,37.5,0,0,0,0,0.5,0,0,"0.5",0,15,0,0,0,15,0,15,15,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0
652,0,15,0,0,0,0,0,0.5,0,0,37.5,0,0,0,0,15,0.5,0,"0",0.5,15,0,0,0,15,0,15,0.5,0,15,0,0.5,0,0,15,0,0,0,0,0,0,0.5,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0
594,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,"0",0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,"0",0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"0",0,15,0,0.5,0,0.5,0,15,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0
606,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,"0",0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0
